chembl_id,smiles,pIC50
CHEMBL126623,Brc1cc(Nc2ncnc3c2cnc(NCCC[NH+]2CCOCC2)c3)ccc1,8.7212467
CHEMBL127058,Brc1cc(Nc2ncnc3c2cnc(NCCC[NH+](CCO)CCO)c3)ccc1,8.9208183
CHEMBL1271507,O=C(/C=C/CN1CC[NH+](C)CC1)N1Cc2sc3ncnc(N[C@H](CO)c4ccccc4)c3c2CC1,7.0506101
CHEMBL1272113,O=C(C#CC)N1Cc2sc3ncnc(N[C@H](CO)c4ccccc4)c3c2CC1,5.8961964
CHEMBL1272222,O=C(C=C)N1Cc2sc3ncnc(N[C@H](C)c4ccccc4)c3c2CC1,7.6989698
CHEMBL127611,Brc1cc(Nc2ncnc3c2cnc(N(CC(O)C(O)C(O)C(O)CO)C)c3)ccc1,8.4948502
CHEMBL1276179,Fc1c(c(F)cc(N2[C@@H]3C[NH+](C)[C@H](C2)C3)c1)C=1n2nc(c(-c3c4c([nH]nc4)ccc3)c2N=CC=1)-c1ccncc1,6.7619538
CHEMBL128467,Brc1cc(Nc2ncnc3c2cnc(NCCS(=O)(=O)[O-])c3)ccc1,8.8538723
CHEMBL128468,Brc1cc(Nc2ncnc3c2cnc(NCCCC(=O)[O-])c3)ccc1,9.5528421
CHEMBL128759,Brc1cc(Nc2ncnc3c2cnc(N(CCO)CCO)c3)ccc1,7.9208188
CHEMBL129509,N(CCC[NH+]1CCOCC1)c1ncc2c(Nc3cc(C)ccc3)ncnc2c1,8.031517
CHEMBL130163,O=C(N(C)[C@@H]1[C@H](OC)[C@@]2(C)O[C@H](n3c4c5n2c2c(c5c5c(C(=O)NC5)c4c4c3cccc4)cccc2)C1)C,5.5850267
CHEMBL133024,Clc1cc(Nc2ncnc3c2cc(NN=NC)cc3)ccc1,7
CHEMBL135592,N(=NC)Nc1cc2c(N(C)c3ccccc3)ncnc2cc1,5.09691
CHEMBL135853,Clc1cc(Oc2ncnc3c2cc(OC)c(OC)c3)ccc1,7.6989698
CHEMBL136178,Brc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/C(=O)C)cc3)ccc1,8.9208183
CHEMBL136404,Brc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/C)nc3)ccc1,9.3010302
CHEMBL136491,Clc1cc(Nc2ncnc3c2cc(/N=N/N(C)C)cc3)ccc1,7.8538718
CHEMBL137082,Brc1cc(Nc2ncnc3c2cc(N(C(=O)C=C)CCC[NH+]2CCOCC2)nc3)ccc1,8.5686359
CHEMBL137189,N(=NC)Nc1cc2c(Nc3cc(C)ccc3)ncnc2cc1,6.6989698
CHEMBL138125,Brc1cc(Nc2ncnc3c2cc(NN=NCc2ncccc2)cc3)ccc1,6.6234231
CHEMBL138940,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)/C=C/C(=O)NCCC[NH+]2CCOCC2)nc3)c1,9.2199707
CHEMBL140561,Brc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/C(=O)OCCC[NH+](C)C)cc3)ccc1,8.6197891
CHEMBL141238,O=C(Nc1c(C)cc(C)cc1C)/C(/C#N)=C/c1cc(O)c([O-])cc1,4.7199998
CHEMBL143805,O=C(NCc1ccc(O)cc1)/C(/C#N)=C/c1cc(O)c([O-])cc1,5.5200005
CHEMBL144159,O=C(NCc1cc(CNC(=O)/C(/C#N)=C/c2cc(O)c([O-])cc2)ccc1)/C(/C#N)=C/c1cc(O)c(O)cc1,5.7958798
CHEMBL144778,O=C(N[C@@H]1C(NC(=O)/C(/C#N)=C/c2cc(O)c(O)cc2)CCCC1)/C(/C#N)=C/c1cc(O)c([O-])cc1,5.6777806
CHEMBL145,O=C([O-])/C=C/c1cc(O)c(O)cc1,3
CHEMBL14874,S(=O)(=O)(CCN(CCCOc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1)C)C,6.0809221
CHEMBL149512,Brc1cc(Nc2ncnc3c2oc2c3cccc2)ccc1,6.1307683
CHEMBL152905,Brc1cc(Nc2ncnc3c2sc2c3cc(N)cc2)ccc1,9.5686359
CHEMBL153206,Brc1cc(Nc2ncnc3[nH]c4c(c23)cc(OC)cc4)ccc1,8.9208183
CHEMBL153518,Brc1cc(Nc2ncnc3n(CC[NH+](CC)CC)c4c(c23)cc(OC)cc4)ccc1,5.3695722
CHEMBL153739,Brc1cc(Nc2ncnc3c2sc2c3cc(N(C)C)cc2)ccc1,7.7033348
CHEMBL154969,S(Sc1c(CCC(=O)NOC)c2c([nH]1)cccc2)c1c(CCC(=O)NOC)c2c([nH]1)cccc2,4.167491
CHEMBL157304,S(Sc1c(CCC#N)c2c([nH]1)cccc2)c1c(CCC#N)c2c([nH]1)cccc2,4.3279023
CHEMBL158805,S(Sc1n(C)c2c(c1C(=O)NCc1ccc(C(=O)[O-])cc1)cccc2)c1n(C)c2c(c1C(=O)NCc1ccc(C(=O)[O-])cc1)cccc2,5.2757239
CHEMBL160207,S(Sc1n(C)c2c(c1C(=O)N(C)C)cccc2)c1n(C)c2c(c1C(=O)N(C)C)cccc2,4.6736641
CHEMBL161226,S(Sc1c(C(=O)NC)c2c([nH]1)cccc2)c1c(C(=O)NC)c2c([nH]1)cccc2,5.2146702
CHEMBL162142,Brc1cc(Nc2ncnc3c2cc(NCCc2[nH]cnc2)nc3)ccc1,9.1079054
CHEMBL162508,N(CCC[NH+]1CCOCC1)c1ncc2ncnc(Nc3cc(C)ccc3)c2c1,8.7447271
CHEMBL162622,Brc1cc(Nc2ncnc3c2cc(NCCN2CCOCC2)nc3)ccc1,9.1870871
CHEMBL1645464,[NH3+]C1CC[NH+](Cc2c3C(Nc4cc5c(n(C)nc5)cc4)=NC=Nn3cc2)CC1,6.0222764
CHEMBL1645473,Clc1cc(NC2=NC=Nn3c2c(C[NH+]2CCC([NH3+])CC2)cc3)ccc1,8.0457573
CHEMBL1645476,Clc1c(F)ccc(NC2=NC=Nn3c2c(C[NH+]2CCC([NH3+])CC2)cc3)c1,8
CHEMBL165228,Brc1cc(Nc2nc(C)nc3c2cc(NCCN2CCOCC2)nc3)ccc1,6.9318142
CHEMBL165508,Brc1cc(Nc2ncnc3c2cc(NCc2cnccc2)nc3)ccc1,8.8239088
CHEMBL165547,Brc1cc(Nc2ncnc3c2cc(N(CC(O)CO)C)nc3)ccc1,9.251812
CHEMBL166358,Brc1cc(Nc2ncnc3c2cc(NCCC[NH+](C)C)nc3)ccc1,8.9208183
CHEMBL166765,Oc1ccc(-c2c3c(N)ncnc3n(C3CCC3)c2)cc1,6.221849
CHEMBL166766,Nc1ncnc2n(C3CCC3)cc(-c3ccccc3)c12,6.1366773
CHEMBL1683950,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc(-c3ccccc3)c2)c1,5.9208188
CHEMBL1683955,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C)c(C)ncn2)c1,7.7695513
CHEMBL1683956,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C)c(CC)ncn2)c1,6.19382
CHEMBL1683960,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(c(C)ncn2)-c2cc(C[NH+]3CCOCC3)ccc2)c1,6.2291479
CHEMBL1683961,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#CCCC[NH+]3CCOCC3)c(C)ncn2)c1,7.4685211
CHEMBL1683965,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(/C=C(\F)/C(=O)NCCN3CCOCC3)c(C)ncn2)c1,7.7447276
CHEMBL1683968,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(/C=C(\F)/C(=O)NCCS(=O)(=O)C)c(C)ncn2)c1,7.7212462
CHEMBL168661,O(C)c1cc(-c2c3c(N)ncnc3n(C3CCN(CC[NH+](CCO)C)CC3)c2)ccc1,6.5301781
CHEMBL169780,OCC[NH+]1CCC(n2c3ncnc(N)c3c(-c3cc(O)ccc3)c2)CC1,5.5951662
CHEMBL170438,OCC(Cc1ccc(O)cc1)n1c2ncnc(N)c2c(-c2ccccc2)c1,4.879426
CHEMBL173498,Brc1cc(Nc2ncnc3c2cc2nccnc2c3)ccc1,8.7695513
CHEMBL174426,Brc1cc(Nc2ncnc3c2cc2ncn(C)c2c3)ccc1,10.60206
CHEMBL1744349,Clc1cc(F)c(Nc2ncnc3c2cc(OC)c(OC/C=C/C[NH+]2CCCC2)c3)cc1,7.0457573
CHEMBL1761929,O=C(OC)Nc1ccc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,5.1611509
CHEMBL176470,OCC[NH2+]Cc1c(-n2c3ncnc(N)c3c(-c3ccccc3)c2)cccc1,5.19382
CHEMBL176815,O(C)c1cc(-c2c3c(N)ncnc3n(-c3cc(CO)ccc3)c2)ccc1,6.09691
CHEMBL178488,Brc1ccc(NC(=O)Nc2ncnc3nn4c(c23)C=CC=C4)cc1,5
CHEMBL178953,O=C(Nc1ncnc2nn3c(c12)C=CC=C3)Nc1cc(C#N)ccc1,5
CHEMBL179451,ClCCNc1cc2c(Nc3cc(Cl)ccc3)ncnc2cc1,7.5850267
CHEMBL1797541,Brc1cc(Nc2c(C#N)cnc3c2cc(NC(=O)C#CCN(C2CC2)C2CC2)cc3)ccc1,6.5999975
CHEMBL1812374,ClCC(=O)Nc1cc2nc(-c3ccc(C)cc3)[nH]c2cc1,5.7146678
CHEMBL1812491,ClCC(=O)Nc1cc2nc(-c3n(C)ccc3)[nH]c2cc1,4.9182925
CHEMBL181742,Clc1c(OCc2ccccc2)ccc(Nc2ncnc3nn4c(c23)C=CC=C4)c1,7.3010302
CHEMBL1821862,Fc1ccc(C2N(c3scc(-c4ccccc4)n3)N=C(c3cc(C)c(C)cc3)C2)cc1,5.7619538
CHEMBL1821866,O(C)c1ccc(C2N(c3scc(-c4ccccc4)n3)N=C(c3cc(C)c(C)cc3)C2)cc1,5.5114493
CHEMBL1821870,Clc1ccc(-c2nc(N3C(c4ccc(Cl)cc4)CC(c4cc(C)c(C)cc4)=N3)sc2)cc1,6.7212462
CHEMBL1821871,Brc1ccc(C2N(c3scc(-c4ccc(Cl)cc4)n3)N=C(c3cc(C)c(C)cc3)C2)cc1,6.4317985
CHEMBL1821875,Clc1ccc(-c2nc(N3C(c4ccc([N+](=O)[O-])cc4)CC(c4cc(C)c(C)cc4)=N3)sc2)cc1,6.2006593
CHEMBL1821876,Brc1ccc(C2=NN(c3scc(-c4ccccc4)n3)C(c3ccc(F)cc3)C2)cc1,4.9492335
CHEMBL1821890,Fc1ccc(C2N(c3scc(-c4ccccc4)n3)N=C(c3ccc(OC)cc3)C2)cc1,5.2433639
CHEMBL1822065,Clc1ccc(-c2nc(N3C(c4ccc(O)cc4)CC(c4ccc(OC)cc4)=N3)sc2)cc1,5.1157713
CHEMBL182254,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3nn4c(c23)C=CC=C4)c1,7.5000381
CHEMBL1828860,S(=O)(=O)(NC(=O)Cn1c(C)ncc1[N+](=O)[O-])c1ccccc1,5.5316525
CHEMBL1828862,S(=O)(=O)(NC(=O)Cn1c(C)ncc1[N+](=O)[O-])c1ccc(F)cc1,6.4089355
CHEMBL1828866,S(=O)(=O)(NC(=O)Cc1ccc(F)cc1)c1ccc(C)cc1,5.0819697
CHEMBL1828870,Clc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,4.924088
CHEMBL1828871,Clc1ccc(CC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,4.8623295
CHEMBL1828875,Brc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,4.7493362
CHEMBL1828877,Brc1ccc(CC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,4.8377342
CHEMBL1828878,Brc1ccc(CC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,4.7980571
CHEMBL1828881,S(=O)(=O)(NC(=O)Cc1ccc(OC)cc1)c1ccc(C)cc1,4.4143138
CHEMBL1828882,S(=O)(=O)(NC(=O)Cc1ccc(OC)cc1)c1ccc(F)cc1,4.6607475
CHEMBL1830131,Clc1cc(NC(=O)/C=C/c2ccccc2)ccc1,4.8359447
CHEMBL1830259,Brc1c(/C=C/C(=N/NC(=S)N)/c2ccccc2)cccc1,4.5850267
CHEMBL1830260,S=C(N/N=C(/C=C/c1c(OC)cccc1)\c1ccccc1)N,4.4814858
CHEMBL1830265,Clc1ccc(/C=C/C(=N/NC(=S)N)/c2ccccc2)cc1,4.6886702
CHEMBL1830269,S=C(N/N=C(/C=C/c1ccc([N+](=O)[O-])cc1)\c1ccccc1)N,5.8041005
CHEMBL1830279,Clc1c(/C=C/C(=N/NC(=S)N)/c2ccc(OC)cc2)cccc1,5.1062384
CHEMBL1830280,S=C(N/N=C(/C=C/c1c2c(ccc1)cccc2)\c1ccccc1)N,6.3872161
CHEMBL185327,Clc1c(Nc2ncnc3c2cc(OC)c(OC)c3)cc(NC(=O)c2ccccc2)cc1,4.9586072
CHEMBL186802,O=C(Nc1cc(Nc2ncnc3c2cc(OC)c(OC)c3)ccc1)c1ccccc1,5.251812
CHEMBL187007,Clc1c(Nc2ncnc3c2cc(OC)c(OC)c3)cc(NC(=O)c2cc(N(C)C)ccc2)cc1,4.5376019
CHEMBL188762,Brc1cc(Nc2ncnc3c2cc(NC(=O)CC)cc3)ccc1,10
CHEMBL1914662,Fc1ccc(CNc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)cc1,7.5850267
CHEMBL1914664,Fc1cc(CNc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)ccc1,7.2839966
CHEMBL1914669,Brc1ccc(-c2[nH]c3ncnc(N[C@H](C)c4ccccc4)c3c2)cc1,7.2006593
CHEMBL1917092,Brc1ccc([SH0]2=NS(=O)(=O)c3c2ccc(C(=O)OC)c3)cc1,6
CHEMBL1923007,Clc1c(Oc2cc(C(F)(F)F)ccc2)ccc(Nc2ncnc3c2n(CCO)cc3)c1,7.4685211
CHEMBL1928293,O=C(c1sc2ncnc(Nc3cc(C#C)ccc3)c2c1)c1[nH]c2c(c1)cccc2,7.7281585
CHEMBL1928309,Clc1cc(Nc2ncnc3sc(C(=O)c4[nH]c5c(c4)cccc5)cc23)ccc1,7.779892
CHEMBL1928311,Clc1c(F)ccc(Nc2ncnc3sc(C(=O)c4[nH]c5c(c4)cc(O)cc5)cc23)c1,7.6197886
CHEMBL1928952,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc(Oc3cc(Nc4ncnc(N)c4)ccc3)c2)c1,7.2146702
CHEMBL1928958,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc(Oc3cc(NC(=O)/C=C/c4cc(OC)c(OC)cc4)ccc3)c2)c1,6.2814984
CHEMBL1928959,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc(Oc3cc(NC(=O)COc4cc(F)c(F)c(F)c4)ccc3)c2)c1,6.1420646
CHEMBL1929302,S(Cc1ccccc1)c1oc(-c2ccccc2)nn1,4.7791076
CHEMBL1929305,S(Cc1ccccc1)c1oc(-c2c(N)cccc2)nn1,5.821023
CHEMBL1929307,S(Cc1ccccc1)c1oc(-c2c(OC)cccc2)nn1,4.9093895
CHEMBL1929555,Clc1ccc(Nc2nc(N)nc3[nH]c(Cc4c5c(ccc4)cccc5)cc23)cc1,4.8989406
CHEMBL193159,Brc1cc(Nc2ncnc3c2cc(NC(=O)CCl)cc3)ccc1,8
CHEMBL193368,O=C(OCCCn1cncc1)c1c(CC)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,6.7695513
CHEMBL1934623,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3ccc(C[NH2+]C(C)C)cc3)c(C)ncn2)c1,8.5228786
CHEMBL1934626,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3cc(F)c(C[NH+]4CCCC4)cc3)c(C)ncn2)c1,6.7212462
CHEMBL1934629,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3sc(C[NH+]4CCCC4)cn3)c(C)ncn2)c1,7.1307683
CHEMBL1934630,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#CCOc3ccc(C[NH2+]C(C)C)cc3)c(C)ncn2)c1,7.0655017
CHEMBL1934631,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(/C=C/c3ccc(CNCCS(=O)(=O)C)cc3)c(C)ncn2)c1,7.0268722
CHEMBL1934632,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(/C=C/c3ccc(C[NH2+]C(C)C)cc3)c(C)ncn2)c1,7.6197886
CHEMBL1934633,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(/C=C/c3ccc(C[NH2+]C4CC4)cc3)c(C)ncn2)c1,7.0087738
CHEMBL193681,O=C(NCCCn1cncc1)c1c(CC)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,7.3979402
CHEMBL194160,O=C(N)Cc1c(CC)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,5.9586072
CHEMBL1945646,Clc1c(C(=O)NS(=O)(=O)c2ccccc2)ccc(C)n1,4.6663513
CHEMBL1945647,Clc1c(C(=O)NS(=O)(=O)c2ccc(C)cc2)ccc(C)n1,4.8233299
CHEMBL1947045,O(C)c1cc(Nc2nc(Nc3cc(OC)ccc3)ccn2)ccc1,5.1135092
CHEMBL1947126,Clc1cc(Nc2c(C(=O)NC3CC(C)(C)[NH+]([O-])C(C)(C)C3)cnc3c2cc(OC)c(OC)c3)ccc1,6.205512
CHEMBL194958,O=C(N)c1c(CC)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,6.9208188
CHEMBL1950289,Fc1c(Nc2n([C@@H]3COCC3)c3nc(NC4CCC(O)CC4)ncc3n2)c(F)cc(F)c1,6.4202166
CHEMBL195029,Clc1c(OC)cc(Nc2c(C#N)cnc3c2cc2c(cc(OCCN4CCOCC4)c(OC)c2)c3)c(Cl)c1,5.5686364
CHEMBL195218,S(=O)(=O)(CCCOC(=O)Nc1c(C(C)C)c2C(Nc3c(F)cc(F)c(C(=O)NOC)c3)=NC=Nn2c1)C,5.3767509
CHEMBL1956888,Brc1cc(Nc2nc(N)nc3n(Cc4ccccc4)ccc23)ccc1,3.7788467
CHEMBL1958021,Clc1ccc(C2N(C=3SCC(=O)N=3)N=C(c3ccccc3)C2)cc1,5.4571748
CHEMBL1958025,Fc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccccc3)C2)cc1,5.0893755
CHEMBL1958027,Clc1ccc(C2N(C=3SCC(=O)N=3)N=C(c3ccc(F)cc3)C2)cc1,4.9617772
CHEMBL1958031,Clc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccccc3)C2)cc1,5.2724586
CHEMBL1958036,Clc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccc(OC)cc3)C2)cc1,5.0665126
CHEMBL1958038,Brc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccc(F)cc3)C2)cc1,5.1884251
CHEMBL1958210,Brc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccc(C)cc3)C2)cc1,5.253366
CHEMBL1958211,Brc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccc(OC)cc3)C2)cc1,5.0990868
CHEMBL1958213,Fc1ccc(C2N(C=3SCC(=O)N=3)N=C(c3ccc(C)cc3)C2)cc1,5.696804
CHEMBL1958214,Clc1ccc(C2N(C=3SCC(=O)N=3)N=C(c3ccc(C)cc3)C2)cc1,5.779892
CHEMBL1958216,O=C1N=C(N2C(c3ccc(C)cc3)CC(c3ccc(C)cc3)=N2)SC1,5.9355421
CHEMBL1958218,O(C)c1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccccc3)C2)cc1,5.6252518
CHEMBL1958221,Brc1ccc(C2N(C=3SCC(=O)N=3)N=C(c3ccc(OC)cc3)C2)cc1,5.8996296
CHEMBL1958223,O(C)c1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccc(OC)cc3)C2)cc1,5.0510983
CHEMBL196548,O(CC)Cc1c(CC)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,6.0222764
CHEMBL196738,O=C(OCC)c1c(C)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,6.6989698
CHEMBL197525,Clc1c(OC)ccc(Nc2ncnc3c2c(OC2CC[NH+](C)CC2)ccc3)c1,5.7447276
CHEMBL2018750,O=C(OC(C)C)Nc1ccc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,5.318759
CHEMBL2018754,Clc1c(NC(=O)OCCCC)ccc(Nc2ncnc3c2cc(OC)c(OC)c3)c1,5.19382
CHEMBL2018755,O=C(OC)Nc1c(C)cc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,5.3979402
CHEMBL2018757,O=C(OCCC)Nc1c(C)cc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,6.0457573
CHEMBL2018759,O=C(OC(C)C)Nc1c(C)cc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,5.2365718
CHEMBL2018760,Clc1c(NC(=O)OCC)cc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,6.0457573
CHEMBL2018765,Clc1c(F)ccc(Nc2ncnc3c2cc(OC)c(OCC[NH+](CC)CC)c3)c1,5.004365
CHEMBL2018767,Brc1c(C)ccc(Nc2ncnc3c2cc(OC)c(OCC[NH+](CC)CC)c3)c1,5.0245681
CHEMBL2018773,Brc1cc(F)c(Nc2ncnc3c2cc(OCC[NH+](CC)CC)c(OC)c3)cc1,5.0409584
CHEMBL202398,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)C#CCN(CCCC)CCCC)cc3)c1,7.3979402
CHEMBL202411,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)C#CCO)cc3)c1,8.8538723
CHEMBL2029437,O=C(Nc1cc(N2C(=O)N(c3cc4c(cc3)cccc4)Cc3c2nc(Nc2c(OC)cc(N4CC[NH+](C)CC4)cc2)nc3)ccc1)C=C,9.0969105
CHEMBL2029693,Fc1c(-c2oc(/C=C/3\C(=O)N(c4cc(C)ccc4)N=C\3[O-])cc2)cccc1,4.6363878
CHEMBL2031311,Clc1c(OCc2ncccc2)ccc(Nc2c(C#N)cnc3c2cc(NC(=O)CC[NH+](C)C)c(OCC)c3)c1,7.90309
CHEMBL2031312,Clc1c(OCc2ncccc2)ccc(Nc2c(C#N)cnc3c2cc(NC(=O)CC[NH+]2CCCCC2)c(OCC)c3)c1,7.6055484
CHEMBL203132,Brc1cc(Nc2ncnc3Oc4c(cc(N)cc4)CNc23)ccc1,5.7695513
CHEMBL2032376,O=C(Nc1cc(N2C(=O)N(C)Cc3c2nc(Nc2c(OC)cc(N4CC[NH+](C)CC4)cc2)nc3)ccc1)C=C,8.9355421
CHEMBL2032379,O=C(Nc1cc(N2C(=O)N(C)Cc3c2nc(Nc2c(OC)cc(N4CCOCC4)cc2)nc3)ccc1)C=C,7.7851563
CHEMBL203936,Clc1c(F)ccc(Nc2ncnc3c2c(OC2CC[NH+](C)CC2)c(OC)cc3)c1,6.6478176
CHEMBL204085,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)C#CCCN2CCOCC2)cc3)c1,8.7695513
CHEMBL204164,Clc1c(F)ccc(Nc2ncnc3Oc4c(cc(NC(=O)C=C)cc4)CNc23)c1,5.309804
CHEMBL2047026,O=C(NO)CCCCCC(=O)Nc1c(OC)cc(O)c(C(=O)Nc2cc(C#C)ccc2)c1,5.9507818
CHEMBL2047242,Clc1cc(Nc2nc(N)nc3c2-c2c(cccc2)C3)ccc1,4.7077441
CHEMBL2047253,Clc1cc(F)c(Nc2nc(N)nc3c2-c2c(cccc2)C3)cc1,4.9318142
CHEMBL2048905,Clc1c(Oc2c3c(snc3)ccc2)ccc(Nc2ncnc3c2n(CCO)cc3)c1,8.3872166
CHEMBL2048907,Clc1c(Oc2c3c(snc3)ccc2)ccc(Nc2ncnc3c2n(CCNC(=O)C(O)(C)C)cc3)c1,8.1549015
CHEMBL204965,Brc1cc(Nc2ncnc3Oc4c(cc(F)cc4)CNc23)ccc1,5.8239088
CHEMBL205047,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3nc(CO)sc3)cncn2)c1,7.1191864
CHEMBL205776,Clc1c(F)ccc(Nc2ncnc3c2c(OC2CCOCC2)cc(OCCCN2CC[NH+](C)CC2)c3)c1,7.1804562
CHEMBL205966,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3ccc(N)cc3)cncn2)c1,7.5228786
CHEMBL206029,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3nc(CNC(=O)NCCS(=O)(=O)C)ccc3)cncn2)c1,7.8239088
CHEMBL206370,O(C)c1cc2c(Oc3ncnc(Nc4cc(-c5ccccc5)ccc4)c3NC2)cc1,5.0087738
CHEMBL2064373,O=C1N(CCC[NH+]2CCOCC2)c2c(O1)cc1ncnc(Nc3cc(C#C)ccc3)c1c2,6.4202166
CHEMBL206782,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3cc(NC(=O)CCCC(=O)OC)ccc3)cncn2)c1,7.5086384
CHEMBL2070048,O(CC)c1cc2c(cc(-c3nn(C(C)C)c4ncnc(N)c34)cc2)cc1,6.154902
CHEMBL2070191,Clc1cc(Nc2ncnc3c2cc(NCc2cc4OCOc4cc2)cc3)ccc1,6.2441254
CHEMBL2070196,Clc1cc(Nc2ncnc3c2cc(NC(=O)C2Oc4c(OC2)cccc4)cc3)ccc1,5.5606675
CHEMBL2070198,Brc1cc(Nc2ncnc3c2cc(NCc2cc4OCCCOc4cc2)cc3)ccc1,7.0087738
CHEMBL207037,Clc1c(F)c(Nc2ncnc3c2cc(CN2CC(C(=O)N)C2)c(OC)c3)ccc1,7.3010302
CHEMBL207130,Clc1c(F)c(Nc2ncnc3c2cc(CN(C)C2(C(=O)N)CC[NH+](C)CC2)c(OC)c3)ccc1,8.0457573
CHEMBL207445,Clc1c(F)c(Nc2ncnc3c2cc(CN([C@H](C(=O)N)CCOC)C)c(OC)c3)ccc1,8
CHEMBL208286,Clc1c(F)c(Nc2ncnc3c2cc(CN([C@H](C(=O)N)CO)C)c(OC)c3)ccc1,7.6989698
CHEMBL208594,N(C)c1cc2c(Nc3cc(C)ccc3)ncnc2cc1,7.9586072
CHEMBL20926,O=C(Nc1cc(Nc2nc(-c3cnccc3)ccn2)c(C)cc1)c1ccccc1,4.1870866
CHEMBL210893,Brc1cc(Nc2ncnc3c2cc(N(C(=O)N(N=O)CCCl)C)cc3)ccc1,6.5316525
CHEMBL212954,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(CN4CC[SH0](=O)CC4)cc2)cc3)c1,7.5528421
CHEMBL212965,Clc1c(OCc2ccccc2)ccc(Nc2ncnc3c2cc(-c2oc(CN4CC[SH0](=O)CC4)cc2)cc3)c1,7.9208188
CHEMBL214631,Clc1cc(Nc2ncnc3c2cc(OC2CC[NH+](C)CC2)c(OC)c3)c(F)cc1,6.9746943
CHEMBL2148044,Clc1c(Oc2cc(C(F)(F)F)ccc2)ccc(Nc2ncnc3c2n(CCNC(=O)CS(=O)(=O)C)cc3)c1,7.8239088
CHEMBL2148046,Clc1c(Oc2cc(C(F)(F)F)ccc2)ccc(Nc2ncnc3c2n(CCNC(=O)CS(=O)(=O)C(C)C)cc3)c1,7.2757239
CHEMBL215786,Clc1c(F)ccc(Nc2ncnc3c2cc(OCC2CC[NH+](C)CC2)c(OC)c3)c1,8.5228786
